0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-686.39417,83.40706,1.9232242,12.65668,8.654385,-3.1757917,-5.4891195,-13.289217,-7.392531,-2.8741567,-6.1962423,-7.045678,-1.0732032,-3.5551918,-3.0320969,-0.38858268,-7.9924936,-1.816183,-0.815523,-3.5284724,-6.1185603,-2.2658932,-8.01457,-0.88960713,-6.299325,2.035999,-5.424845,0.854486,-3.604472,-3.1235201,-4.018216,-1.3920845,-0.75597316,-1.0953486,-1.2126359,-2.0877159,-4.1211944,-0.91573507,-1.2834249,3.3422625,sad
-664.63245,90.28261,10.618935,20.155777,15.675178,-2.5262883,1.2385598,-10.114122,-4.262654,-1.0227082,-4.734003,-0.35687748,3.2197247,-3.2429023,-0.066805534,3.6616385,-8.253083,1.8817686,0.87402683,-1.5887786,-3.562833,-1.942951,-3.975972,-2.4510746,-5.1512036,2.6973803,-4.1573896,2.577173,-1.6190188,0.058769166,-3.2176666,0.051089477,-0.39633277,-0.09007572,0.4985408,-1.7557931,-3.5698428,-2.5897105,-3.1700208,-0.061972514,sad
-671.30426,87.43595,12.156302,11.461587,8.603946,-1.2112142,-4.4521217,-13.435073,-6.108759,-2.3360379,-7.0135055,-5.4350533,1.3587112,-6.701187,-2.147402,2.4739723,-10.252659,-0.17428026,-2.3580804,-3.269157,-4.102979,-2.2925615,-5.645515,-4.039988,-6.53668,2.1426034,-6.221038,1.7793943,-3.231182,-2.6779842,-3.720951,-1.9989796,-1.9656208,-0.6031756,-1.2276492,-3.5466304,-3.121753,-2.9006352,-2.427526,2.076402,sad
-564.1672,86.56357,-6.077131,16.311811,8.36819,-13.411139,-8.263083,-17.44015,-12.12061,-2.2664306,-9.489983,-0.37017205,0.47788125,-10.801691,-3.7349775,-0.41524035,-14.472686,0.262583,-3.121115,-4.4313006,-8.217871,-5.674096,-6.2390623,-4.4527974,-6.6751223,2.5731165,-7.1927795,2.22715,-5.3656173,-2.9983382,-4.4593983,-0.73597425,-1.3705578,-0.24814805,-0.93049175,-3.1753094,-6.0933876,-3.5027263,-1.9184989,0.21793635,sad
-561.08777,83.76006,-7.141875,15.231574,12.435931,-19.03912,-18.338387,-8.714038,-20.65332,-9.454518,-13.243245,-8.10554,-4.8060884,-9.967841,-8.2158785,-3.3632653,-8.9811945,-2.9419954,-5.4599466,-2.44181,-12.827587,-1.5586925,-4.038254,-7.382886,-2.4133003,-0.4195688,-3.4534054,1.7184093,1.0216935,-0.8999446,0.5057981,3.4375224,2.0245886,4.0422683,1.7000469,-0.9419733,0.48416284,2.038675,3.575986,3.8099706,sad
-560.791,70.75433,-0.43226975,14.656581,11.187743,-15.217403,-12.936768,-6.69908,-13.655438,-2.890282,-8.391778,-8.969793,-1.2030646,-5.3879094,-5.1386747,-0.6137562,-7.913084,1.4883624,-0.25866798,0.19218563,-3.3204508,-0.97560996,0.5985377,-4.1374774,3.8041298,1.0337139,0.7379255,5.4607882,3.676839,4.809274,2.7981555,5.920307,4.7954645,6.251104,4.0139766,3.5782068,4.362071,7.005796,7.449734,9.044073,sad
-537.0826,61.03963,3.9583008,10.128142,7.5711184,-6.00333,-16.677069,-10.009473,-12.576786,-7.578736,-10.09345,-7.8635287,-0.38358784,-7.505821,-4.863113,0.06277343,-11.08392,-1.4637045,0.31969705,-3.2914433,-5.3029246,-2.697481,-0.5153838,-6.007833,-2.6851423,2.5745733,-3.1247416,4.251584,1.0062622,1.9417698,0.50665194,5.936197,4.6645885,7.9551535,7.294239,6.27681,5.45225,5.8078527,6.761571,6.821969,sad
-548.0335,68.300995,-0.7208905,12.124708,13.603968,-13.336682,-18.99833,-8.851121,-20.882135,-6.7218437,-9.3659725,-10.249851,-2.6710525,-7.657608,-10.938995,-0.97336143,-12.297317,-1.5366888,-0.83278847,-4.356408,-6.817586,-4.019706,-3.074118,-7.60539,-1.935276,1.305604,-3.525654,2.1245334,-0.8932441,-0.7014137,-0.34391597,2.837292,2.9226782,4.400383,1.931769,-1.5429813,-0.5790588,-0.8951208,3.2351146,5.007158,sad
-441.27884,63.047874,-13.974567,16.512268,6.3965364,-12.851016,-1.4564514,-16.031202,-8.236535,3.6672196,-3.073442,-6.1716046,8.997712,-5.410289,-5.471579,5.807721,-11.528963,0.051781055,-3.0540302,-3.8675988,-5.126365,0.14472386,-5.6804075,1.4623207,-3.8858953,3.6195486,-2.8359702,3.8826988,-0.70019686,-1.1348809,0.9622191,0.5123195,-0.35254952,5.9956455,8.049117,10.36518,3.9008367,4.5958767,1.2284526,6.4670925,angry
-367.5772,50.393127,-15.580816,12.510327,4.4233203,-19.477833,-3.2785165,-9.111595,-7.0601373,1.5977135,-4.154018,-4.4152727,3.4163315,-6.727928,-3.372122,1.9174635,-10.525524,-0.120939165,-1.9988607,-1.3165897,-4.834328,0.9437611,-0.9207598,2.0248666,1.5383332,9.785308,5.9792504,17.945402,11.743338,11.2728195,5.1119328,4.207229,3.082347,6.8263583,5.0275908,5.153584,0.658398,2.684599,1.1191692,2.474016,angry
-531.5372,71.037224,4.2983007,19.101393,7.7253027,-7.1542897,-3.8444755,-13.497138,-7.9314623,0.31908426,-5.91415,-3.2002037,6.7360888,-6.4893513,-4.4497786,4.0847654,-11.413719,1.6319834,-0.9513737,-5.027738,-7.135161,-0.6982805,-9.901803,-3.1684778,-7.473998,1.2556635,-5.62712,-0.74505144,-1.8945043,-2.808043,-4.3570857,-2.4741,-3.0797286,-0.8439078,-1.6539328,-3.0633643,-5.524199,-4.549359,-5.654558,-1.2359769,angry
-450.15335,64.146095,-2.0737228,17.278877,0.6349675,-14.019194,-6.3239365,-14.531163,-5.7355638,-1.5395781,-6.7315135,-0.7325571,0.71311486,-7.108129,-3.7127504,-0.43023014,-13.5601015,0.029365173,-4.610336,-1.6819022,-9.604693,-2.19618,-6.189545,-6.583904,-4.1761203,-0.12836108,-6.6918488,0.1612761,-3.4078393,-1.0318012,-0.91942406,2.2792485,-0.24732117,3.487014,1.4242384,1.5559453,-2.020794,-1.6086854,-1.8643657,1.0539777,angry
-392.4729,48.927437,-7.807669,15.605651,10.996198,-11.88126,-4.9643397,-0.41391906,-6.2134457,4.6252413,-1.773142,0.1808771,4.6544194,-1.0923109,-0.60435826,5.2873473,-5.689312,1.970982,0.20969191,0.4279536,-1.0484346,-0.08635297,1.5247581,0.35815364,0.65353024,8.629803,0.41851255,9.437221,5.563226,4.990303,5.300042,5.7799296,3.173751,7.224706,6.481618,6.6471376,3.3507347,3.5537212,3.74186,5.0186787,angry
-306.2437,43.048687,-17.57142,14.70166,6.224613,-21.213377,-6.8609557,-0.8021719,-10.015547,2.6071622,-4.421571,-2.670147,2.3894026,-3.5943382,-1.2259868,3.8664515,-6.4682193,0.5162129,-0.3941952,-0.2660999,-2.9159575,1.868702,1.9008325,1.6194534,1.7418507,7.737315,3.644609,12.457451,7.577506,6.873442,8.081263,8.111852,4.899242,7.6264014,6.2609644,4.986772,2.921638,1.753906,1.1459472,3.1707065,angry
-299.26874,26.520628,-27.69063,2.7540412,-0.7474105,-22.171787,-7.573554,-13.058028,-17.12862,2.540272,-7.488672,-5.5889993,-0.44210675,-3.9403982,-1.1358529,2.2612777,-1.4017805,3.1087909,0.56976086,2.1163688,1.7631371,6.0855756,4.981821,5.1283345,-1.2428077,5.200969,1.7617533,4.8194366,0.6607748,3.7432423,3.387314,6.4568667,2.303436,2.4872446,2.1116743,4.6158814,2.3834782,2.7221687,-1.9434246,2.034794,angry
-276.0073,37.607197,-27.488464,8.001233,3.2559671,-22.455484,-9.279626,-12.28109,-22.1957,3.6585312,-6.9979124,-10.451315,-1.4968445,-2.37268,-10.467913,-0.9405266,-11.52523,-4.467631,0.5031559,0.9640853,0.53407854,6.117294,0.124399334,10.065575,5.0280647,12.906862,10.591486,12.229031,4.226837,7.757433,4.3927913,4.73347,-0.50074816,2.516979,2.2210321,5.829047,1.1822157,3.9874625,0.328913,2.7585514,angry
-616.0234,63.55003,-3.622299,13.868932,7.934604,-6.8224654,-8.630405,-15.430337,-9.954534,-0.6912056,-5.4536586,-5.8810253,2.531965,-1.88138,-4.424168,0.5955199,-7.5324783,-2.397084,-0.4018889,-3.861572,-7.368006,-3.2435348,-3.9802046,-0.98759735,-5.1855383,2.7747567,-3.6943824,3.7001338,0.049031004,-1.1729947,-0.46546343,4.148449,3.533,6.1726804,7.9282217,7.6439147,7.856443,10.517929,7.4870505,10.168951,fearful
-602.25903,62.618546,-8.647369,8.951976,5.6236525,-12.378025,-15.30348,-14.949054,-12.69526,-1.7821821,-7.573167,-7.1278877,0.4266137,-10.5913105,-2.1575902,-0.61987865,-9.408256,-0.08317416,-7.090887,-4.071107,-8.276428,-3.1421955,-3.6226633,-4.3427954,-2.9330983,2.913261,-2.6360128,3.0598822,-0.16826901,0.374898,2.331525,8.877748,7.089243,10.824066,11.382558,7.514542,5.9849644,5.638764,7.7719183,8.945043,fearful
-626.0185,56.123253,1.9147218,12.060314,6.462059,-8.380259,-12.41922,-9.48192,-10.020651,-6.449426,-4.4037337,-3.9046052,-0.8922315,-7.3071127,-1.6582597,-1.4990653,-8.292122,1.054717,-2.8409328,-1.4878222,-8.952862,-2.9641223,-3.8723145,-4.7113404,-2.5469203,-0.79485816,-1.4323632,-0.8555293,-0.98555046,-1.5594229,-4.846719,0.5078711,-0.9959135,4.356522,5.5270524,7.1600714,5.3004155,6.5808992,7.1107965,10.312236,fearful
-617.20917,50.20656,3.3299541,7.1403785,1.598203,-10.860561,-13.865027,-15.870864,-9.813923,-8.538836,-10.052821,-3.6754355,-4.6992006,-6.2934656,-5.1063805,-5.3107824,-8.243496,-3.7237558,-7.4686723,-5.0438514,-12.542971,-4.343886,-5.441052,-7.05256,-6.3697705,-2.948462,-6.222506,-3.4978025,-4.0279226,-4.122456,-4.39385,1.6482913,-0.62562734,3.8012857,3.7432652,5.014356,2.7109494,5.4847417,6.112012,7.555341,fearful
-433.9045,40.073586,-20.94089,-0.15557298,-1.4635637,-21.382137,-16.36432,-16.547737,-14.349687,-10.894611,-10.97479,-4.9611073,-2.9880087,-4.512553,-1.1676732,-1.8165903,-5.0227227,2.5842214,-3.4202058,4.9040737,4.2272806,11.383989,12.62725,7.282007,0.410392,4.691999,0.55647326,7.1793633,5.9789805,2.7062354,-0.37612692,5.9015956,1.9957237,6.0609245,2.6831024,1.0376105,-2.2085795,1.4717207,5.09074,7.063204,fearful
-494.94766,36.39235,-12.441975,2.5453584,-4.7012486,-22.238388,-10.75636,-5.168185,-12.878877,-9.740995,-5.3820763,-9.785322,-5.4005556,-0.5089916,-5.356063,-0.17980185,-3.6729968,0.4672398,4.5591908,3.0747666,1.5615945,3.85395,1.815455,4.863227,7.41998,16.55075,8.61276,10.144802,2.2560701,2.2415693,3.1656141,4.3394766,1.170322,2.1099856,1.8762313,3.3415608,1.978158,3.5262108,5.2169046,5.3957386,fearful
-401.43063,25.998833,-19.094944,0.16693929,-0.6787763,-22.92195,-17.623295,-17.529139,-13.474137,-8.577446,-10.8511915,-4.423267,-6.468402,-5.858269,-5.0866556,-1.2622766,-4.7492065,5.6985183,0.6520284,7.096537,2.46428,8.103478,1.552188,-2.0217512,0.47957334,5.4553914,2.2917457,3.0067675,-0.22998853,-0.30501932,0.25309667,3.9769568,-0.9882738,1.1188487,0.23880005,2.4563036,-0.42257202,3.698842,5.034694,5.825522,fearful
-424.23914,27.2698,-17.976473,-2.908637,-5.6005454,-20.588379,-13.295564,-17.285946,-11.40644,-5.9840994,-8.378753,-1.9563267,-4.470769,-4.0363684,-1.0363997,-2.9960265,-3.243882,7.763836,5.5036225,11.619754,7.3123817,6.922521,0.7662168,0.23570697,0.9941371,8.623276,0.56843925,2.5113668,0.19003005,4.3441257,2.8475778,3.6904533,0.22942096,1.9574695,4.5310445,5.2443,0.15245537,3.048841,5.5349092,4.720978,fearful
-652.2945,58.946407,8.998696,15.589785,4.8995204,-9.9253645,-7.6983333,-4.253855,-1.5018111,-4.3775754,-1.6896114,-2.204254,-2.3132906,-1.686489,0.9917186,-4.5609107,-6.1196156,-0.28492564,-4.83651,-0.61468965,-9.103538,-0.18412012,-6.186353,-5.1579638,-3.320015,-0.058098346,-3.5353827,-1.2888045,-2.731456,-4.3250623,-4.0474997,-0.8280879,-3.4830859,-1.2868313,-3.0974069,-3.510873,-4.3966417,-1.1540731,-2.2992096,0.33951792,disgust
-624.01465,70.38597,4.205304,16.276834,4.987213,-11.962161,-9.247805,-4.6539154,-0.8115895,-4.369664,-1.3156945,-2.477085,0.5480551,-5.469543,2.1295242,-3.732514,-6.1976724,-0.05899799,-5.193508,-1.7579582,-9.125816,-1.6370826,-4.362208,-3.7156572,-2.4016845,-1.7472306,-4.2587476,-0.023659164,-5.4616194,-3.7488983,-4.295625,-1.0874629,-2.256416,-0.42890155,-1.3402727,-3.1978033,-3.8920605,0.40549845,-0.36520356,2.2295454,disgust
-682.38635,74.58268,17.162035,14.79446,11.735576,-0.19211705,-8.26907,-4.2114024,2.2625744,-0.89981383,-0.9109604,0.34032908,2.284181,-1.4597418,3.0864959,1.1624595,-5.1067615,-0.78935236,-0.7193769,-0.28857574,-6.5139894,-4.002254,-3.3497853,-4.7945237,-1.936575,1.2889521,-3.6688826,0.38822448,-3.167138,-2.2018735,-4.707002,0.25994912,-2.635944,0.94821805,-3.979535,-2.3079152,-5.6517305,-1.8038914,-1.1730043,1.80656,disgust
-633.3688,61.754276,12.798185,16.666464,7.2891564,-12.408017,-6.1410627,-3.15516,-3.914348,-7.5366735,-1.4472293,-4.041747,-1.8411247,-1.8688533,-3.4046404,-0.51644,-6.592446,-3.7519233,-2.18463,-2.4452853,-9.437827,-1.0072262,-7.1361547,-2.8819773,-5.0087576,0.2032538,-5.004379,0.46337327,-4.5025682,-1.8238916,-5.013501,-0.63596845,-0.68764,-1.7066413,-2.1465445,-3.221377,-3.634861,-1.029623,-2.0478764,-1.2083315,disgust
-459.7849,62.725395,3.0820026,21.179203,-2.155676,-23.01674,-3.1365812,-1.9702468,-13.8202915,-7.3019347,-2.5092564,-6.6834855,-3.6239421,-2.1685991,-7.4877605,2.334706,-9.701335,-1.0852213,-2.757929,-4.849373,-8.718934,-1.6178153,-7.934832,-4.3365235,-2.3678453,-0.74237865,-2.0994866,3.6794965,-2.1277242,-0.36300647,-3.485757,2.2435126,2.6820369,4.6152186,4.4593935,3.3073466,0.23392768,4.7835736,3.2463913,4.75442,disgust
-487.13098,69.299644,11.02999,26.640764,5.6125555,-16.25081,-6.489374,2.5278575,-7.9463453,-6.8539586,3.8450184,-4.3560634,-1.8174471,2.9706528,-3.2268145,3.2481563,-4.638803,-0.34184888,0.21370673,-2.1432836,-6.779149,-0.5529554,-4.1740866,-3.163287,-3.0802703,1.7919482,-5.4506874,2.3327632,-0.8122135,-2.1294968,-1.0511982,1.2359197,-0.5629329,0.60935295,-0.0770813,-1.4145097,-2.548213,-0.3700625,0.10324387,3.1915424,disgust
-519.4746,70.69355,19.563019,22.429626,3.9739304,-15.51306,-7.295896,-1.1247354,-7.216987,-9.796015,-0.32311866,-5.049948,-5.932467,-0.81359524,-4.8413057,0.45172596,-8.299163,-1.0216984,-3.9907086,-4.286465,-7.502139,-1.9846835,-7.050073,-5.0843434,-4.5147347,0.24258716,-6.874661,1.9957721,-5.0766106,-1.7943918,-2.2556882,0.6055911,0.3499381,0.70889276,-1.8380762,-0.8786643,-4.0673714,-0.77470565,0.14725818,0.46573877,disgust
-496.09958,55.64399,16.767817,21.994936,4.425168,-16.799358,-6.196135,-0.50125664,-12.95924,-10.971863,-2.611378,-7.924202,-3.9915917,-4.0885034,-8.621762,0.89165646,-10.924938,-2.473883,-4.8854985,-7.9924335,-8.980402,-2.6602526,-8.772288,-6.383885,-5.6068997,-1.6921239,-6.3955293,1.2044607,-4.7448425,-1.6181006,-3.3280776,2.5085201,2.8101745,3.697494,1.0079048,0.37570724,-1.8447237,-0.24743153,1.5413806,2.4143367,disgust
-599.8722,76.90044,7.698998,14.2449255,8.103891,-9.324892,-5.753085,-11.412865,-1.562172,-3.1999555,-7.3245096,-1.7407887,-2.985555,-6.5748563,-0.46314105,-2.0935984,-7.6110616,2.3165882,-5.813459,-2.6191902,-5.496184,-2.2765634,-3.893198,-5.282933,-3.6643734,1.6585679,-4.6149974,2.0291457,-2.8999686,-0.55508167,-2.904819,2.8920689,1.4399581,2.240581,1.2839282,0.78640425,-1.8992991,-0.023787767,0.5157974,2.8788328,surprised
-578.39294,69.180565,10.974561,15.455373,5.393687,-11.670668,-6.8120975,-6.348477,-1.97213,-5.343071,-5.502802,-2.2379544,-3.2865329,-4.0221615,0.21288429,-4.475834,-5.8620944,1.6743147,-7.1069765,0.060217902,-8.740456,-0.17926832,-7.10497,-5.0226746,-4.5217657,-0.3299731,-5.2289524,-0.05904711,-2.9032447,-3.4947398,-2.3959868,0.63637614,-0.24850722,1.3621881,0.42342195,0.056055274,-3.580626,0.4102203,-1.1973888,1.850088,surprised
-596.12286,76.27365,14.75912,14.879476,7.538993,-9.3234415,-5.3270187,-8.337843,-0.4483032,-4.4492188,-5.7652655,0.94467413,-0.37788066,-6.188304,-0.8644911,-1.3017167,-8.047473,3.2348437,-5.5239806,-1.7407701,-6.545489,-2.9813612,-4.8552094,-6.650939,-2.8509488,0.5471072,-4.15233,0.65991735,-3.600243,-2.0759985,-4.666886,0.62914264,-3.1929247,1.2446115,-0.44036415,-1.3891331,-4.3697886,-1.1934676,-1.8989428,1.6540613,surprised
-590.2198,74.505,10.940298,16.90292,9.524682,-11.025382,-3.4209878,-10.7562475,-2.0620658,-5.0849085,-7.544264,-0.1731003,-0.9673036,-6.215226,-0.118372805,-1.5140995,-6.3204374,3.8170216,-4.7148094,0.08513284,-7.136015,-2.1679993,-4.1549397,-5.9943304,-3.437401,-0.050599836,-3.5915878,-0.30846837,-2.8828847,-1.5599287,-4.8967814,0.48914307,-2.597342,-0.25131717,-0.77977085,-1.9675001,-4.723378,-1.6095433,-2.216054,0.5166532,surprised
-441.55698,59.449844,1.6103218,11.6930685,-0.307097,-12.104995,-12.038685,-9.36799,-9.179537,-4.7741146,-7.297506,-4.6057057,-3.9891891,-8.432748,-6.5208893,-1.0942897,-6.606699,0.74883425,-3.9945312,-4.339964,-3.3007312,3.0930688,-0.62127864,6.502309,3.0168817,6.3371973,3.0538101,7.1773133,2.6684492,4.8841696,5.532264,5.31882,5.144636,8.17,4.189268,3.4506998,-0.44006008,1.7208449,2.4631312,5.847753,surprised
-545.9829,56.70478,9.225816,15.352942,6.844665,-12.446178,-7.7863517,-7.750632,-5.5725775,-6.0236497,-7.3366876,-3.9727352,-5.05652,-5.9648004,-3.593103,-4.624,-6.4295597,1.6505089,-6.967545,-0.61693126,-7.2590785,0.8287248,-4.4012094,-4.450635,-2.7848418,0.6005905,-4.0297146,1.4480306,0.14771232,-0.36677316,-0.42868078,3.0592957,-0.32438278,2.6165547,-0.5310015,-2.1769583,-3.2846165,0.5656785,0.5581551,2.7255147,surprised
-501.91284,49.974434,3.8261669,10.253027,2.9553828,-11.231923,-10.666335,-10.918897,-6.1663027,-6.1254706,-10.166312,-2.9561942,-5.1648483,-6.8011866,-2.7549846,-5.7519164,-7.2118173,2.4457,-4.4718294,2.3631127,-1.4897164,0.7573689,-0.4588789,-0.88220686,0.86414045,6.012785,3.37058,6.568996,3.2298114,2.7147284,0.7417282,3.4221027,-0.121744916,3.1716168,2.507701,2.2434669,-0.090787984,2.54516,2.3736312,4.046597,surprised
-544.2947,55.41835,7.8682976,12.787888,3.7062688,-11.649302,-8.733668,-8.522127,-4.6832485,-4.6293383,-9.013956,-1.2234538,-3.1980186,-7.3343925,-2.527108,-2.9663596,-8.750941,1.562189,-6.1522465,-1.3467742,-9.599909,-1.871516,-4.05536,-4.6272216,-2.306765,1.5583113,-3.8605196,0.49105215,-0.0041801035,-1.654535,-0.05920352,3.1979768,1.2094098,3.6502109,2.1606,1.9459566,-1.0097469,2.4362023,1.6437191,3.209542,surprised
-661.2982,69.10717,6.3951845,21.734526,5.2917,-0.1702372,4.5292826,-12.351508,1.5820739,-3.4180446,1.5939327,-5.57454,0.10494244,2.7262895,-2.619472,-0.20439714,-0.5998818,2.734726,-0.3541768,2.5954823,-2.3575263,2.8947322,-2.061634,2.628598,0.22151698,2.3780005,3.2064083,2.9862928,2.930912,2.2660632,1.1551747,1.9739089,2.7940443,6.786331,6.1708937,6.3380218,4.155057,6.9957905,4.9906473,5.457375,neutral
-646.22046,75.61148,4.0283513,21.333532,4.0741816,-2.683541,3.9577618,-11.833002,-0.7250348,-4.295448,-0.3248403,-4.227063,-1.566057,0.63589793,-4.300953,-3.3310676,-2.2404852,2.8905237,0.14112505,1.1047374,-0.74599624,-0.9071212,-2.0373425,1.8084531,-1.4595891,0.2945228,0.48062763,2.0519977,4.000967,4.643354,3.6040087,2.7706392,2.766106,5.525064,5.7111077,8.771131,5.5848947,7.1471567,2.2997017,5.9921074,neutral
-651.6626,70.05506,9.851582,20.134468,4.7379045,-0.38277242,0.86499566,-13.017967,-3.1291862,-5.199163,-1.2995646,-5.2183523,-0.14755495,-1.2033877,-4.5568852,-1.2852006,-2.0032282,3.5847225,-0.61323744,-0.100855164,-1.5836443,0.19405346,-2.2006154,3.4808552,-2.1528063,0.44975758,-0.8094708,-0.19449785,-0.6272363,2.7112677,3.9787054,8.07058,7.229679,9.317287,6.3591075,5.7623696,1.7776703,4.265219,3.1596942,6.5929947,neutral
-648.6913,72.16431,7.274728,20.829805,3.9642503,2.1088018,1.976397,-10.4696,-3.0636451,-1.9014269,1.1354882,-3.7136168,1.22841,-0.5374377,-4.239753,-1.3670008,-1.7982843,4.136252,-0.37676433,2.2630646,-0.812497,0.053662475,-1.4675672,3.428509,-0.6540685,0.49496648,-1.2752317,0.11229031,0.033298902,1.9515541,1.0120647,3.9647129,4.6533804,7.2461295,6.258947,5.7479873,3.852501,6.38088,3.3650255,7.0547943,neutral
-673.485,78.985306,9.472679,20.932682,6.785698,0.31002712,4.021769,-11.046672,-2.5806715,-3.7617564,0.38370198,-7.6164646,-0.6604246,-2.6142144,-1.1462364,-2.2461,-3.2814846,1.6749744,-0.0003562047,3.034092,-0.20572057,1.3978966,-1.9347895,3.0369387,-3.3184829,2.577006,-0.13332015,2.602312,1.7152964,4.0963945,-0.8116915,2.5193646,1.4117999,6.9724207,8.362576,10.22599,5.1260676,5.691742,3.0741844,4.981293,calm
-692.55615,73.40491,12.077552,22.146435,5.5994916,5.2111883,1.579405,-8.046203,-2.2913015,-1.8019291,-0.22508395,-8.478211,0.1598131,0.16634701,-2.0964978,-1.2300198,-2.8717597,2.525709,0.76870805,3.6139762,-0.6560258,-0.018493656,-2.292099,3.1069129,-2.9802938,1.7644958,-0.26349503,2.0609498,2.170051,3.984656,1.946301,5.8156376,6.2823176,8.99141,9.553812,9.984571,5.5090876,4.505638,2.7569284,4.4309397,calm
-678.1073,70.62465,19.917213,20.750956,7.7960453,5.7145267,3.614768,-10.526671,-1.0183853,-1.2956553,-0.42244148,-6.1655293,1.6979513,-1.2580414,-3.2189612,-1.9005356,-2.187202,3.1064918,0.40798646,2.3996706,-0.5829164,-0.56600606,-1.585225,3.0028205,-2.8212347,0.5866151,-1.7661862,-1.2432762,-0.452544,3.524632,2.3755183,6.656095,4.96446,6.3408866,5.104747,6.940915,4.6944437,6.5780854,4.29121,5.075839,calm
-692.34515,73.85359,11.183147,22.484844,9.66315,3.3596802,3.6410272,-11.183653,-2.1389794,-3.1123996,0.35524967,-7.4366274,1.1513419,-0.21667984,-2.7765112,-0.52182686,-1.7253175,3.04385,0.24984708,2.5528047,-1.7051024,0.7466642,-1.9632971,4.521006,-2.5594277,1.1023239,-1.6940757,0.7840023,0.00046005845,6.190333,4.3825045,9.934992,8.514027,13.295338,8.63077,9.053629,3.812287,5.573625,3.0786676,3.5034924,calm
-674.5436,73.25507,8.466253,23.231245,5.303113,1.6337602,5.6392426,-7.4052296,-3.5977283,-3.015457,0.9418466,-9.199644,0.096761964,-1.8592999,-1.2708534,-3.9000442,-2.297097,3.474318,1.7257581,1.3358809,-1.8167539,1.533669,-0.9508331,2.556467,-2.906324,2.4855878,-2.0860543,2.9073958,1.6559824,4.971938,0.21229964,2.6035707,2.3416405,6.7075715,6.454292,9.73559,7.116933,5.7708273,2.1440778,4.9153595,calm
-673.334,74.06224,10.070874,19.803293,4.1726184,2.5585208,6.057235,-9.015503,-2.3268006,-3.8378685,-1.5769035,-10.809388,-2.6101716,-4.3352294,-1.1625417,-5.976028,-4.518888,2.3591049,0.31280258,1.5479624,-3.4622734,1.5257193,-1.0346496,-0.27873483,-4.317456,1.6813924,-2.1920123,0.54156893,-0.35736102,4.1888413,-0.2458475,4.2144327,5.8703504,10.659426,10.004674,11.690337,7.576199,6.9260087,4.3634644,4.292624,calm
-677.5656,69.74143,15.144119,19.460772,5.905962,6.222983,5.044273,-7.4076643,-4.059205,-2.7305899,-1.4261664,-8.83983,-1.9567631,-2.1501238,-4.5917125,-4.6511593,-2.4463406,1.3201946,0.52080125,1.3014109,-2.1880124,-0.5172898,-1.4951869,2.1298773,-3.704718,1.4219406,-1.2741538,2.8108754,1.0103605,6.6484,2.3656058,6.8028855,5.8040543,11.372135,7.877604,9.577184,5.8075128,5.391531,2.7585242,3.8696918,calm
-667.27075,72.04497,9.749586,20.672682,3.452185,3.473748,1.5513059,-10.802021,-0.52015066,-4.2670245,-2.3099933,-11.491358,-2.519643,-2.2692327,-2.6915784,-4.5881066,-4.3949294,1.1491483,1.6010209,2.135797,-1.65231,-0.5155835,-2.814942,2.4590938,-4.089959,-0.1444238,-2.2358453,-0.276737,-0.63346225,4.3230743,1.3545544,6.2725673,8.036959,12.04892,9.691789,12.2823,8.767491,7.2437744,5.251976,4.1745634,calm
-617.3817,68.98511,-11.188614,18.89106,5.8418064,-1.8713992,-0.7509553,-10.617424,0.7993291,-3.8247645,-0.78687316,-4.757969,-1.8446679,-0.22201587,-2.903283,-3.0175512,-3.6356347,1.4574162,-0.94706804,2.6699011,-0.9618792,2.3569295,0.51829493,4.4465556,1.6226189,3.743297,1.1709076,3.1292427,2.049575,3.8564181,2.2581034,5.0201936,4.4504538,6.7175226,3.6821525,3.2701814,2.856219,5.558436,4.426104,5.639857,happy
-607.5917,61.154594,-11.845319,22.319326,4.4876223,-5.2019057,-0.34916398,-8.826373,-0.9991501,-2.3827877,-1.2780186,-5.2043066,-1.5807681,-0.31894398,-1.2772007,-4.00626,-3.4932451,1.5437474,-2.295245,1.2779963,-0.8097692,0.50145674,-0.43301785,3.7409787,-1.0989866,1.1641395,-1.248609,2.6316893,0.745816,2.833841,0.098313674,3.5043435,3.5127976,5.5868773,3.7672656,3.323027,1.0748832,3.7469757,6.132777,8.613085,happy
-627.01984,65.74315,-1.9843842,19.168814,8.411996,-4.0893526,-0.6524893,-10.9629,-0.9533764,-3.9266634,-3.2284746,-4.353995,-3.7750702,1.0370026,-2.4272804,-4.955751,-4.6230555,1.5759146,-4.538923,1.8511431,-1.2466041,-0.21212497,-1.1613843,2.198355,-3.2145643,0.062223315,-1.0619408,4.453849,3.8672156,8.571957,4.270321,5.942755,2.7850797,5.005173,5.630077,6.3786087,4.4958935,3.1555908,1.5791712,5.0933695,happy
